N,P,K,temperature,humidity,ph,rainfall,label,NPK_Total,NPK_Average,Humidity_Temp_Index,Soil_Fertility,Rainfall_Category
95,74,50,25.90113128,80.47152737,6.002481605,110.10323,banana,219,73.0,2084.303594712483,75.2,Medium
91,75,55,27.48612983,76.11239849,6.212369363,109.2768851,banana,221,73.66666666666667,2092.035266568836,75.4,Medium
93,83,46,29.38254012,83.50423735,5.765308943,109.2486647,banana,222,74.0,2453.5666041263776,75.9,Medium
92,85,51,29.22118628,81.08183635,5.740764682000001,108.8616474,banana,228,76.0,2369.3074439078255,77.60000000000001,Medium
104,80,54,27.09062164,81.33506906,5.879119455,110.1331182,banana,238,79.33333333333333,2203.4175819677303,81.8,Medium
103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,banana,226,75.33333333333333,2137.498907581401,78.1,Medium
92,75,45,29.01207743,77.95192527,5.674403358999999,90.43495443,banana,212,70.66666666666667,2261.547291750814,72.80000000000001,Low
93,85,49,27.96799119,79.28625709,5.694243847,119.4765557,banana,227,75.66666666666667,2217.477339781195,77.4,Medium
120,87,52,28.0764455,76.05522115,5.905494703,118.99235729999998,banana,259,86.33333333333333,2135.360271608422,89.69999999999999,Medium
108,72,46,25.16278237,84.97849241,6.110844721,90.94554618,banana,226,75.33333333333333,2138.2953106435266,78.6,Low
105,88,54,25.78749808,84.51194224,6.020445317,114.2005455,banana,247,82.33333333333333,2179.3515482510707,84.60000000000001,Medium
98,79,50,25.34119774,84.47321314,6.435917308,91.06493353,banana,227,75.66666666666667,2140.652397913906,77.9,Low
111,88,55,29.44795403,78.34971537,5.505393832999999,96.45042585,banana,254,84.66666666666667,2307.238816479344,87.30000000000001,Low
97,74,45,26.47522633,78.51833782,5.677719902000001,113.1161095,banana,216,72.0,2078.790764839899,74.5,Medium
95,82,48,27.39489579,83.31172003,5.719014989,92.78133617,banana,225,75.0,2282.3158883075057,77.0,Low
89,91,55,25.08347445,80.26173100000003,6.275572297999999,94.32961456,banana,235,78.33333333333333,2013.2430788512736,79.4,Low
89,85,55,26.671983500000003,76.48541655,6.275384607,91.73358569,banana,229,76.33333333333333,2040.017768212227,77.6,Low
118,88,51,25.44926208,79.49221962,6.201911642000001,100.6619171,banana,257,85.66666666666667,2023.018330430298,88.89999999999999,Medium
101,92,45,28.22776705,80.64303840000002,5.758054257,98.00403016,banana,238,79.33333333333333,2276.3729021594054,81.5,Low
99,92,47,28.127950899999995,77.48247073,6.3239336470000005,103.5045395,banana,238,79.33333333333333,2179.4231323041267,81.3,Medium
82,77,46,28.9470467,82.1888998,5.901100841,95.83016448,banana,205,68.33333333333333,2379.125920732221,69.7,Low
90,86,55,27.96236771,84.15403614,5.644486582000001,97.55986676,banana,231,77.0,2353.146102827309,78.3,Low
95,88,52,28.00316034,78.90085998,6.235461772000001,94.68180316,banana,235,78.33333333333333,2209.4734329838293,80.0,Low
104,73,46,29.1400919,80.1190228,6.28236237,90.45142867,banana,223,74.33333333333333,2334.675687330195,77.3,Low
102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,banana,227,75.66666666666667,2326.847740070325,78.3,Low
100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,banana,226,75.33333333333333,2073.9483621950194,77.8,Low
94,89,48,28.55980972,84.51602322,5.653437902,111.0843029,banana,231,77.0,2413.7615414543016,78.69999999999999,Medium
99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,banana,215,71.66666666666667,2207.334162376045,74.4,Medium
112,87,48,27.19711623,77.39706290000002,6.200111067999999,99.46950465,banana,247,82.33333333333333,2104.9769155519216,85.30000000000001,Low
117,82,45,25.29391516,79.29122198,5.614471478,105.4220251,banana,244,81.33333333333333,2005.5854416948473,84.9,Medium
96,86,51,29.90888522,76.98740841,6.257369799,91.99964712,banana,233,77.66666666666667,2302.6075615199525,79.5,Low
113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,banana,243,81.0,2141.9867785960396,84.2,Medium
105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,banana,244,81.33333333333333,1969.8673978086133,83.7,Medium
85,89,51,29.21144871,84.70189923,6.1581644220000005,108.5501443,banana,225,75.0,2474.2651849967333,76.0,Medium
108,94,47,27.35911627,84.54625006,6.387431382999999,90.81250457,banana,249,83.0,2313.110685584035,85.5,Low
92,81,52,28.0106804,76.52808057,5.891413895,103.7040783,banana,225,75.0,2143.6036064717196,76.7,Medium
110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,banana,235,78.33333333333333,2357.073273556866,81.5,Low
82,75,55,27.34585147,78.48738349999998,6.281069505,92.15524332,banana,212,70.66666666666667,2146.304331459928,71.80000000000001,Low
117,81,53,29.50704598,78.20585613,5.507641777999999,98.12565829,banana,251,83.66666666666667,2307.623792733175,87.0,Low
2,40,27,29.73770045,47.54885174,5.954626604,90.09586854,mango,69,23.0,1413.9935097855814,20.9,Low
39,24,31,33.55695561,53.72979826,4.757114897,98.67527561,mango,94,31.333333333333332,1803.0084551450755,32.1,Low
21,26,27,27.00315545,47.67525434,5.6995869720000005,95.85118326,mango,74,24.666666666666668,1287.3823040613072,24.299999999999997,Low
25,22,25,33.56150184,45.53556603,5.977413802999999,95.70525913,mango,72,24.0,1528.2419831012865,24.1,Low
0,21,32,35.89855625,54.25964196,6.430139436,92.19721736,mango,53,17.666666666666668,1947.8428090059203,15.899999999999999,Low
20,19,35,34.17719782,50.62161586,6.113935087000001,98.00687989,mango,74,24.666666666666668,1730.1049792152696,24.2,Low
19,21,34,30.01592643,53.19212381,5.074272692,97.72843182,mango,74,24.666666666666668,1596.6108749364112,24.1,Low
18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,mango,66,22.0,1433.686397731966,21.6,Low
11,36,33,35.99009679,52.22780489,5.978634285,95.3713484,mango,80,26.666666666666668,1879.6837531203355,25.1,Low
30,28,30,31.86641378,52.19331595,5.064613314,98.46768642,mango,88,29.333333333333332,1663.2138026129737,29.4,Low
18,19,27,27.75518664,52.34605806,4.772385986000001,94.11213345,mango,64,21.333333333333332,1452.8746113235763,21.0,Low
23,23,27,34.72413192,51.4271781,5.161148592,97.31258083,mango,73,24.333333333333332,1785.7641166177348,24.200000000000003,Low
37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,mango,101,33.666666666666664,1477.0719537637026,34.0,Low
11,27,30,27.69637763,48.56224879999999,6.39474303,89.85646496,mango,68,22.666666666666668,1344.998381326814,21.5,Low
12,19,31,27.25373364,52.66319725,5.566704378,91.87312479,mango,62,20.666666666666668,1435.2687504822807,19.799999999999997,Low
3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,mango,64,21.333333333333332,1483.0980827951373,19.5,Low
37,38,32,31.85744939,45.53106268,5.417340525,91.55845821,mango,107,35.666666666666664,1450.5035250010176,35.800000000000004,Low
26,37,30,35.39986338,49.45962621,6.166173833999999,97.41054011,mango,93,31.0,1750.8640106598673,30.5,Low
14,18,30,29.80747243,52.13797867,5.191265116,95.74606104,mango,62,20.666666666666668,1554.1013617619533,20.0,Low
40,16,35,34.16438906,54.16482251,4.954739564,98.33351125,mango,91,30.333333333333332,1850.5080695974857,31.3,Low
4,20,25,28.93270187,47.94053996,5.664587011,99.9834242,mango,49,16.333333333333332,1387.0493501495018,15.1,Low
36,25,33,27.98392787,53.33018851,5.548584852,99.61465679,mango,94,31.333333333333332,1492.3881485573427,31.799999999999997,Low
30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,mango,78,26.0,1700.6482802685036,26.4,Low
28,37,28,32.13409675,50.52559148,6.097869767000001,98.63333684,mango,93,31.0,1623.5942449692957,30.700000000000003,Low
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,mango,83,27.666666666666668,1392.135014135197,28.700000000000003,Low
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,mango,79,26.333333333333332,1474.407450198427,24.9,Low
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,mango,88,29.333333333333332,1705.2530195159286,30.200000000000003,Low
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,mango,70,23.333333333333332,1483.6340968862346,21.8,Low
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,mango,70,23.333333333333332,1559.3326445596072,22.5,Low
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,mango,75,25.0,1532.4826072883855,25.900000000000002,Low
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,mango,78,26.0,1445.7208512303162,24.5,Medium
33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,mango,96,32.0,1545.8899298732008,32.099999999999994,Low
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,mango,69,23.0,1858.8850828209736,21.9,Medium
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,mango,74,24.666666666666668,1502.0091285472763,23.4,Low
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,mango,52,17.333333333333332,1751.1627435708392,16.099999999999998,Low
1,30,29,28.33333307,51.39586505,6.4341977560000005,91.67241761,mango,60,20.0,1456.216162882422,18.1,Low
16,35,31,32.27652024,50.19368841,5.316875978000001,95.99487068,mango,82,27.333333333333332,1620.0775998856186,26.199999999999996,Low
35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,mango,79,26.333333333333332,1626.902950742001,27.2,Low
4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,mango,70,23.333333333333332,1339.6632533978188,21.4,Low
9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,mango,72,24.0,1348.389612393783,22.5,Medium
2,38,33,32.38697531,53.2328243,4.691396195,90.21633216,mango,73,24.333333333333332,1724.0501662856677,22.1,Low
26,32,32,30.91471455,49.92963856,6.810186079,90.14047759,mango,90,30.0,1543.560523667073,29.6,Low
34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,mango,103,34.333333333333336,1612.5570398694288,34.3,Low
5,32,33,32.32362177,52.58967710000001,5.842763773,93.36718816,mango,70,23.333333333333332,1699.888831586831,21.5,Low
31,29,26,28.22373428,47.40519056,5.024124683999999,97.76832322,mango,86,28.666666666666668,1337.9515018582044,28.900000000000002,Low
34,34,35,27.27433181,47.16808054,6.422710539,95.257992,mango,103,34.333333333333336,1286.4778794887638,34.3,Low
36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,mango,87,29.0,1374.5691997558063,29.700000000000003,Low
7,17,26,34.89226666,48.75613373,6.414526606,91.63074547,mango,50,16.666666666666668,1701.2120194177803,15.7,Low
38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,mango,80,26.666666666666668,1636.8248269621681,27.800000000000004,Low
5,19,25,27.351105600000004,54.43945147,6.441328044,96.27792547,mango,49,16.333333333333332,1488.9791859620454,15.2,Low
37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,mango,99,33.0,1730.6073783566183,33.4,Low
21,31,32,35.38598705,51.42664176,5.254532213,90.29643888,mango,84,28.0,1819.7824793443492,27.299999999999997,Low
37,36,27,27.552973600000005,47.90859131,5.910634533,90.40332704,mango,100,33.333333333333336,1320.0241515776197,33.7,Low
23,23,30,32.82141065,47.45553843,4.755273631000001,90.89173106,mango,76,25.333333333333332,1557.5577144278861,25.1,Low
36,26,26,30.17294105,51.0845903,6.814630246,95.23444287,mango,88,29.333333333333332,1541.3723316853018,30.0,Low
24,33,35,29.26382931,54.82257868,5.342866119,100.7586226,mango,92,30.666666666666668,1604.318584825565,30.0,Medium
26,18,30,32.06097197,51.08494181,6.336234623999999,96.59816497,mango,74,24.666666666666668,1637.8328874594908,24.8,Low
22,17,26,28.69818144,47.71875722,4.754435025,99.642454,mango,65,21.666666666666668,1369.44155279087,21.7,Low
11,34,32,29.14305008,49.40983294,6.831706773,97.55155537,mango,77,25.666666666666668,1439.9532358148535,24.2,Low
29,35,28,28.347161100000005,53.53903102,6.9674177660000005,90.40260445,mango,92,30.666666666666668,1517.6795374618378,30.5,Low
22,28,26,27.67256197,45.41692012,4.947683034,92.84991507,mango,76,25.333333333333332,1256.80253650724,25.000000000000004,Low
23,24,32,28.1218093,46.16888595,5.630619901,93.30247448,mango,79,26.333333333333332,1298.3526062793494,26.0,Low
1,35,34,30.79375683,46.69536813,6.27339822,92.21318555,mango,70,23.333333333333332,1437.9258112825516,21.1,Low
2,24,34,28.89409382,54.80750249,6.472774648,94.76322976,mango,60,20.0,1583.6131189859434,18.2,Low
39,37,25,33.33024826,45.61143594,6.953246506,98.28583013,mango,101,33.666666666666664,1520.2404833752864,34.2,Low
15,36,27,27.78912455,53.96886679,5.6437102160000014,91.01152997,mango,78,26.0,1499.7475610496688,24.9,Low
3,18,31,31.65333432,48.20662669,6.392313972999999,91.09745581,mango,52,17.333333333333332,1525.900471058005,15.899999999999999,Low
8,38,32,29.75150773,46.73723302,4.981816523,91.405983,mango,78,26.0,1390.5031494733412,24.200000000000003,Low
33,31,34,31.32995611,50.22287593,5.421265282999999,89.78216168,mango,98,32.666666666666664,1573.4804986048755,32.7,Low
14,29,32,35.63627319,48.97047762,6.942520105,97.51952041,mango,75,25.0,1745.1253187111008,23.9,Low
18,20,26,31.66524687,51.98594645,5.435840509,89.98024312,mango,64,21.333333333333332,1646.1478281098503,21.0,Low
9,21,32,32.26935342,53.56092806,5.870116071,95.94035356,mango,62,20.666666666666668,1728.376517071335,19.5,Low
20,30,27,27.81005614,51.59445462,4.74910393,95.89898581,mango,77,25.666666666666668,1434.8446794948825,25.1,Low
9,38,25,34.58561471,50.34035336,5.497946899,100.3060719,mango,72,24.0,1741.052065674214,22.5,Medium
26,24,34,31.27180992,52.23810152,6.811291098,89.74409017,mango,84,28.0,1633.579981315103,27.8,Low
31,36,29,33.93679864,52.72170281,6.460542749,97.4611918,mango,96,32.0,1789.205812220892,31.9,Low
14,18,35,31.09154239,47.02058367,4.791146778,91.46664318,mango,67,22.333333333333332,1461.9424703783468,21.5,Low
40,16,35,31.89356292,49.02450149,6.4841522000000005,89.59371481,mango,91,30.333333333333332,1563.5660228929487,31.3,Low
28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,mango,89,29.666666666666668,1645.351510993979,29.5,Low
0,17,30,35.47478322,47.97230503,6.279133738,97.79072474,mango,47,15.666666666666666,1701.8071215029656,14.1,Low
1,29,29,27.32961444,49.30347234,6.052026047000001,93.53197359,mango,59,19.666666666666668,1347.4448896054046,17.799999999999997,Low
2,36,31,30.90225239,49.95955487,5.73171945,91.77522598,mango,69,23.0,1543.8627738847936,20.9,Low
12,27,26,29.09382275,45.5661059,5.32307197,96.23520043,mango,65,21.666666666666668,1325.692208462329,20.7,Low
7,28,35,30.02086169,46.78393776,4.66910839,96.63721027,mango,70,23.333333333333332,1404.4941248065284,21.700000000000003,Low
0,36,26,34.13072188,51.25786185,5.101206389,96.38808001,mango,62,20.666666666666668,1749.4678269658123,18.599999999999998,Low
26,35,31,33.44619894,53.05980465,5.339556562,98.05089394,mango,92,30.666666666666668,1774.648782041437,30.199999999999996,Low
27,21,30,35.3915464,52.48823147,5.061081874,91.22881052,mango,78,26.0,1857.6396795244455,26.1,Low
22,38,31,31.53356352,53.06009323,5.8211060360000015,98.57025046,mango,91,30.333333333333332,1673.173820245327,29.5,Low
22,18,31,30.764551500000003,47.93791463,5.956027059,90.38503469,mango,71,23.666666666666668,1474.7884434372386,23.5,Low
28,23,28,30.01821337,50.09831810000001,5.676032581,96.08745082,mango,79,26.333333333333332,1503.8620022039333,26.5,Low
7,31,27,31.32863689,47.59319575,6.524114355,94.67344737,mango,65,21.666666666666668,1491.0299480864412,20.2,Low
29,34,26,33.88004781,54.39416048,6.2739536760000005,89.29147581,mango,89,29.666666666666668,1842.8767576472126,29.6,Low
8,37,33,28.07802689,54.9640534,6.128167757000001,97.45373619,mango,78,26.0,1543.282169348596,24.200000000000003,Low
39,16,27,35.53845018,52.94641947,4.934964765,91.54560427,mango,82,27.333333333333332,1881.633690543977,28.5,Low
40,24,25,28.70595247,50.44030129,5.445008416,95.8946444,mango,89,29.666666666666668,1447.9368914032198,30.7,Low
19,38,26,31.48451729,48.77926304,4.525722333,93.17221967,mango,83,27.666666666666668,1535.7915505763378,26.8,Low
21,21,30,27.69819273,51.41593238,5.403908327999999,100.7720705,mango,72,24.0,1424.1284044538875,23.7,Medium
22,18,33,30.41235793,52.48100602,6.621623545,93.92375879,mango,73,24.333333333333332,1596.0711396067247,24.1,Low
31,20,30,32.17752026,54.01352682,6.207495815,91.88766069,mango,81,27.0,1738.0213535646035,27.4,Low
18,26,31,32.611261400000004,47.74916499,5.418475257000001,91.10190759,mango,75,25.0,1557.1605011206184,24.299999999999997,Low
24,130,195,29.99677232,81.54156612,6.112305667,67.12534492,grapes,349,116.33333333333333,2445.9837935178657,107.1,Low
13,144,204,30.7280404,82.42614055,6.092241627000001,68.38135469,grapes,361,120.33333333333333,2532.793776836478,109.6,Low
22,123,205,32.44577836,83.88504863,5.896343436,68.73932528,grapes,350,116.66666666666667,2721.7156955668015,107.2,Low
36,125,196,37.46566825,80.65968681,6.15526103,66.83872293,grapes,357,119.0,3021.9690671723606,110.69999999999999,Low
24,131,196,22.03296178,83.74372787,5.732453638,65.34440794,grapes,351,117.0,1845.1223554744308,107.69999999999999,Low
2,123,198,39.64851881,82.21079946,6.253034534,70.39906054,grapes,323,107.66666666666667,3259.536428774948,97.1,Low
35,140,197,16.77557314,82.75241875,6.106190557000001,66.76285469,grapes,372,124.0,1388.2192532525323,115.1,Low
11,122,195,12.14190714,83.56812483,5.647202395,69.63122027,grapes,328,109.33333333333333,1014.6764115497883,99.5,Low
6,123,203,12.7567962,81.62497448,6.130310493,66.77844567,grapes,332,110.66666666666667,1041.273164271561,100.19999999999999,Low
17,134,204,39.04071989,80.18393287,6.499604931,73.88467027,grapes,355,118.33333333333333,3130.438462856234,108.19999999999999,Low
25,130,197,39.70772192,82.68593454,5.554831977,74.91506217,grapes,352,117.33333333333333,3283.270095409643,108.1,Low
27,145,205,9.467960445,82.29335466,5.800242694,66.02765219,grapes,377,125.66666666666667,779.1502268072364,115.8,Low
9,122,201,29.58748357,80.91934392,5.570290539,68.06417307,grapes,332,110.66666666666667,2394.1997587281794,100.5,Low
16,139,203,17.82803682,80.96093443,6.27564088,65.84748763,grapes,358,119.33333333333333,1443.3745199996458,109.0,Low
32,141,204,8.825674745,82.89753705,5.536645599,67.235765,grapes,377,125.66666666666667,731.6266991648869,116.29999999999998,Low
22,138,195,27.83487131,83.51444973,6.208196881,73.02882766,grapes,355,118.33333333333333,2324.6139607600144,108.7,Low
31,144,202,11.02105378,80.55557235,5.870600622,68.23963161,grapes,377,125.66666666666667,887.8072951480311,116.19999999999999,Low
3,136,205,17.5862944,80.84806564,6.334771461,71.40654520000002,grapes,344,114.66666666666667,1421.8178840155645,103.5,Low
28,122,197,19.89363946,82.73366439,5.856575335,69.66256816,grapes,347,115.66666666666667,1645.8736905793007,106.9,Low
4,136,204,29.93707596,81.77713468,5.898944282,65.52279323,grapes,344,114.66666666666667,2448.1682927063107,103.6,Low
39,145,201,36.73126647,80.58931938,5.775600435,72.24230804,grapes,385,128.33333333333334,2960.1477647827155,119.4,Low
38,132,197,20.42094753,81.54185044,5.931101816,66.93065667,grapes,367,122.33333333333333,1665.1618493343474,113.9,Low
36,133,198,25.51939719,83.98351748,6.2286454,69.17281221,grapes,367,122.33333333333333,2143.208739985428,113.69999999999999,Low
25,121,201,30.50734778,82.71775569,5.594240602999999,70.08200379,grapes,347,115.66666666666667,2523.499340415904,106.6,Low
15,125,199,18.426993600000007,80.55625868,5.569230319,69.75734306,grapes,339,113.0,1484.409663136305,103.19999999999999,Low
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,369,123.0,1010.4023640463014,113.1,Low
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,348,116.0,1946.702685046817,105.7,Low
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,328,109.33333333333333,1039.4724892539152,98.89999999999999,Low
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,350,116.66666666666667,3130.4139210975745,108.0,Low
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,362,120.66666666666667,3204.865083831313,110.9,Low
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,364,121.33333333333333,2741.9936312085865,111.8,Low
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,336,112.0,1374.5416458616194,101.5,Low
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,369,123.0,2967.226962058679,113.9,Low
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,352,117.33333333333333,1705.776694405252,106.5,Low
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,358,119.33333333333333,872.0793764651852,109.4,Low
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,362,120.66666666666667,1358.166218380769,111.8,Low
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,336,112.0,1649.5184331469854,101.1,Low
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,380,126.66666666666667,2090.6101835700492,117.8,Low
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,grapes,343,114.33333333333333,2806.549414214696,104.3,Low
20,122,204,11.7976469,80.86325389,6.487369687,65.06962486,grapes,346,115.33333333333333,953.9961165792714,105.8,Low
40,126,201,11.36300891,80.03100049,6.116982944,71.18289431,grapes,367,122.33333333333333,909.3929716440842,114.1,Low
36,128,204,25.23542319,80.68700527,5.695792761,67.03840888,grapes,368,122.66666666666667,2036.17072392221,114.0,Low
11,132,197,15.99050693,81.23966573,5.7343170070000005,74.40198861,grapes,340,113.33333333333333,1299.0634378464486,103.1,Low
0,137,195,22.4359017,80.18612085,6.329499832000001,65.3973168,grapes,332,110.66666666666667,1799.0479250949202,99.6,Low
19,123,200,34.76086052,81.03544763,6.167013532,65.70430027,grapes,342,114.0,2816.8618922421942,104.5,Low
31,136,197,31.11047251,83.34010951,5.653776057999999,71.43001582,grapes,364,121.33333333333333,2592.7501858912447,112.29999999999998,Low
4,134,200,28.57828803,80.95628959,5.840256272,73.34232097,grapes,338,112.66666666666667,2313.5921617431104,101.8,Low
39,139,201,41.18664903,81.01783402,5.5399808120000005,68.68895899,grapes,379,126.33333333333333,3336.853094952534,117.6,Low
8,127,196,27.02766138,83.17093908,5.833302165,70.95666003,grapes,331,110.33333333333333,2247.9159781108488,100.1,Low
39,138,203,21.19339319,82.33098331,6.399433771,74.62834921,grapes,380,126.66666666666667,1744.8729010081574,117.9,Low
32,120,204,10.38004759,83.44518113,6.138958698,67.39173790000001,grapes,356,118.66666666666667,866.1649512855699,110.0,Low
12,142,203,31.3115978,82.56407013,5.972850837999999,65.01095312,grapes,357,119.0,2585.212956641554,108.30000000000001,Low
8,133,195,20.46657776,80.97598029,6.456079585,71.29813872,grapes,336,112.0,1657.3011972975123,101.6,Low
8,139,199,29.36947679,81.53996362,6.3364266670000005,66.13442813,grapes,346,115.33333333333333,2394.7860689950344,104.6,Low
21,134,202,10.72302459,80.02130636,6.425419926,65.29821120000001,grapes,357,119.0,858.0704358222033,109.19999999999999,Low
40,140,195,14.97846952,80.49979873,6.2943956760000015,71.63437433,grapes,375,125.0,1205.7637816434396,116.5,Low
39,127,202,15.3246651,81.67215994,6.477768039,71.60102999,grapes,368,122.66666666666667,1251.598499074136,114.3,Low
19,120,195,18.73932187,81.12109244,5.931538447,73.55807954,grapes,334,111.33333333333333,1520.1542616791837,102.1,Low
21,139,201,19.3642553,83.36094029,5.980598579,67.15094741,grapes,361,120.33333333333333,1614.222529823616,110.39999999999999,Low
17,136,195,41.20733624,81.61051026,6.389783283,65.90227462,grapes,348,116.0,3362.9517370017893,106.1,Low
33,139,203,33.34214482,82.51034633,5.693287415,70.68098614,grapes,375,125.0,2751.071916483216,115.8,Low
22,133,201,23.81995682,80.12211649,6.00299607,67.27398640000001,grapes,356,118.66666666666667,1908.50535511881,109.0,Low
32,130,196,40.66012294,81.24995984,6.372959542,74.03030056,grapes,358,119.33333333333333,3303.6333559644627,110.6,Low
37,135,205,11.82768186,80.2827185,5.510924848999999,74.10225057,grapes,377,125.66666666666667,949.5584532739365,116.8,Low
15,140,195,13.28504331,83.54193816,5.69945282,65.80006004,grapes,350,116.66666666666667,1109.8582666569419,106.5,Low
39,132,196,35.83089092,83.32560104,5.778594403,73.67984885,grapes,367,122.33333333333333,2985.6305217076783,114.0,Low
40,121,199,26.18159716,81.03886263,6.315586313,66.05911698,grapes,360,120.0,2121.7268556832378,112.0,Low
40,132,202,24.57558351,80.70695797,5.9718130060000005,69.706113,grapes,374,124.66666666666667,1983.4205854297952,116.19999999999999,Low
29,142,203,29.67229086,83.71498986,5.891195653,66.48490371,grapes,374,124.66666666666667,2484.015528467871,115.1,Low
32,121,199,39.37102553,81.25353895,6.129812716,74.08101744,grapes,352,117.33333333333333,3199.0351564032994,108.79999999999998,Low
6,140,205,17.66558428,82.92903419,6.313085601,69.8671263,grapes,351,117.0,1464.9898427424466,105.9,Low
8,120,196,24.06679352,82.66396666,6.053662544,69.81855775,grapes,324,108.0,1989.456617150384,98.0,Low
34,133,202,15.31413469,80.09711412,5.804799142,74.82144653,grapes,369,123.0,1226.6179939139809,114.1,Low
35,135,199,21.77466746,80.54942557,6.400719746,69.39630398,grapes,369,123.0,1753.936955880771,114.19999999999999,Low
16,145,199,26.91624843,80.76838926,5.953966361,69.30927185,grapes,360,120.0,2173.982030613104,109.6,Low
8,136,201,41.65602996,82.22118237,5.6092559920000005,74.19664838,grapes,345,115.0,3425.0080361513433,104.3,Low
25,129,195,17.98667801,81.17712085,5.777271492000001,72.37127689,grapes,349,116.33333333333333,1460.1067345078072,107.19999999999999,Low
16,130,201,29.12033769,82.79092939,5.682395429,68.8503047,grapes,347,115.66666666666667,2410.899821505746,105.69999999999999,Low
39,129,203,34.38922481,83.18392806,5.863996687,71.03001556,grapes,371,123.66666666666667,2860.630802634207,115.19999999999999,Low
38,135,203,41.36106301,82.79782954,6.444373116,69.92107482,grapes,376,125.33333333333333,3424.606244695179,116.6,Low
33,120,205,35.12158265,82.26890793,5.550832177999999,69.71518491,grapes,358,119.33333333333333,2889.4142493887352,110.7,Low
35,125,204,19.6491772,80.15215777,6.107741787999999,73.69529586,grapes,364,121.33333333333333,1574.923950985087,112.69999999999999,Low
1,132,200,16.27852801,82.94270065,5.620745638,66.57462809,grapes,333,111.0,1350.18507575607,100.0,Low
39,140,203,21.11903604,80.63399198,6.349875906,69.27779761,grapes,382,127.33333333333333,1702.9121826746912,118.5,Low
28,145,202,19.2077707,82.90428409999998,6.484323189,66.83113717,grapes,375,125.0,1592.4064790404557,115.3,Low
6,128,200,25.96308415,82.57813624,5.838748311,70.31782647,grapes,334,111.33333333333333,2143.983100149285,100.8,Low
6,139,199,25.67385024,81.6212135,6.29099842,74.10919422,grapes,344,114.66666666666667,2095.530811806066,103.79999999999998,Low
29,122,196,41.94865736,81.15595212,5.638328481,73.06862952,grapes,347,115.66666666666667,3404.3832282064454,107.0,Low
37,144,197,11.18994268,80.8084305,6.415555956,66.34234944,grapes,378,126.0,904.2417053557638,117.1,Low
38,120,197,17.5438296,82.94703302,6.323722572,73.77063744,grapes,355,118.33333333333333,1455.2086131284534,110.3,Low
38,141,198,13.05809741,80.28297993,5.757009965,70.75633584,grapes,377,125.66666666666667,1048.342972291015,116.9,Low
14,121,203,9.724457611,83.74765639,6.1586894060000015,74.46411148,grapes,338,112.66666666666667,814.4005345851483,102.8,Low
6,125,204,27.92004934,82.93262435,5.7335398070000005,69.92092839,grapes,335,111.66666666666667,2315.482963747685,101.1,Low
32,138,197,9.535585543,80.73112694,5.908724337000001,69.44115171,grapes,367,122.33333333333333,769.8185669191618,113.3,Low
